Subject,Room,Section,Day,Start Time,End Time
Values Education,Room DEPED 301,Magnesium,Thursday,10:30,11:10
AP,Room DEPED 301,Magnesium,Thursday,11:10,11:50
ASYNC,Room DEPED 301,Magnesium,Thursday,12:30,12:55
ASYNC,Room DEPED 301,Magnesium,Thursday,12:55,1:20
TLE,Room DEPED 302,Neon,Thursday,6:00,6:40
Science,Room DEPED 302,Neon,Thursday,6:40,7:20
Filipino,Room DEPED 302,Neon,Thursday,7:20,8:00
Mathematics,Room DEPED 302,Neon,Thursday,8:00,8:40
English,Room DEPED 302,Neon,Thursday,8:40,9:20
Recess,Room DEPED 302,Neon,Thursday,9:20,9:50
Mapeh,Room DEPED 302,Neon,Thursday,9:50,10:30
Values Education,Room DEPED 302,Neon,Thursday,10:30,11:10
AP,Room DEPED 302,Neon,Thursday,11:10,11:50
ASYNC,Room DEPED 302,Neon,Thursday,12:30,12:55
ASYNC,Room DEPED 302,Neon,Thursday,12:55,1:20
TLE,Room DEPED 303,Oxygen,Thursday,6:00,6:40
Science,Room DEPED 303,Oxygen,Thursday,6:40,7:20
Filipino,Room DEPED 303,Oxygen,Thursday,7:20,8:00
Mathematics,Room DEPED 303,Oxygen,Thursday,8:00,8:40
English,Room DEPED 303,Oxygen,Thursday,8:40,9:20
Recess,Room DEPED 303,Oxygen,Thursday,9:20,9:50
Mapeh,Room DEPED 303,Oxygen,Thursday,9:50,10:30
Values Education,Room DEPED 303,Oxygen,Thursday,10:30,11:10
AP,Room DEPED 303,Oxygen,Thursday,11:10,11:50
ASYNC,Room DEPED 303,Oxygen,Thursday,12:30,12:55
ASYNC,Room DEPED 303,Oxygen,Thursday,12:55,1:20
TLE,Room DEPED 201,Platinum,Thursday,6:00,6:40
Science,Room DEPED 201,Platinum,Thursday,6:40,7:20
Filipino,Room DEPED 201,Platinum,Thursday,7:20,8:00
Mathematics,Room DEPED 201,Platinum,Thursday,8:00,8:40
English,Room DEPED 201,Platinum,Thursday,8:40,9:20
Recess,Room DEPED 201,Platinum,Thursday,9:20,9:50
Mapeh,Room DEPED 201,Platinum,Thursday,9:50,10:30
Values Education,Room DEPED 201,Platinum,Thursday,10:30,11:10
AP,Room DEPED 201,Platinum,Thursday,11:10,11:50
ASYNC,Room DEPED 201,Platinum,Thursday,12:30,12:55
ASYNC,Room DEPED 201,Platinum,Thursday,12:55,1:20
TLE,Room DEPED 202,Radium,Thursday,6:00,6:40
Science,Room DEPED 202,Radium,Thursday,6:40,7:20
Filipino,Room DEPED 202,Radium,Thursday,7:20,8:00
Mathematics,Room DEPED 202,Radium,Thursday,8:00,8:40
English,Room DEPED 202,Radium,Thursday,8:40,9:20
Recess,Room DEPED 202,Radium,Thursday,9:20,9:50
Mapeh,Room DEPED 202,Radium,Thursday,9:50,10:30
Values Education,Room DEPED 202,Radium,Thursday,10:30,11:10
AP,Room DEPED 202,Radium,Thursday,11:10,11:50
ASYNC,Room DEPED 202,Radium,Thursday,12:30,12:55
ASYNC,Room DEPED 202,Radium,Thursday,12:55,1:20
TLE,Room DEPED 203,Silver,Thursday,6:00,6:40
Science,Room DEPED 203,Silver,Thursday,6:40,7:20
Filipino,Room DEPED 203,Silver,Thursday,7:20,8:00
Mathematics,Room DEPED 203,Silver,Thursday,8:00,8:40
English,Room DEPED 203,Silver,Thursday,8:40,9:20
Recess,Room DEPED 203,Silver,Thursday,9:20,9:50
Mapeh,Room DEPED 203,Silver,Thursday,9:50,10:30
Values Education,Room DEPED 203,Silver,Thursday,10:30,11:10
AP,Room DEPED 203,Silver,Thursday,11:10,11:50
ASYNC,Room DEPED 203,Silver,Thursday,12:30,12:55
ASYNC,Room DEPED 203,Silver,Thursday,12:55,1:20
TLE,Room SPED BLDG,Titanium,Thursday,6:00,6:40
Science,Room SPED BLDG,Titanium,Thursday,6:40,7:20
Filipino,Room SPED BLDG,Titanium,Thursday,7:20,8:00
Mathematics,Room SPED BLDG,Titanium,Thursday,8:00,8:40
English,Room SPED BLDG,Titanium,Thursday,8:40,9:20
Recess,Room SPED BLDG,Titanium,Thursday,9:20,9:50
Mapeh,Room SPED BLDG,Titanium,Thursday,9:50,10:30
Values Education,Room SPED BLDG,Titanium,Thursday,10:30,11:10
AP,Room SPED BLDG,Titanium,Thursday,11:10,11:50
ASYNC,Room SPED BLDG,Titanium,Thursday,12:30,12:55
ASYNC,Room SPED BLDG,Titanium,Thursday,12:55,1:20
Mapeh,Room VPEI 302,Uranium,Thursday,6:00,6:40
Values Education,Room VPEI 302,Uranium,Thursday,6:40,7:20
AP,Room VPEI 302,Uranium,Thursday,7:20,8:00
Science,Room VPEI 302,Uranium,Thursday,8:00,8:40
Mathematics,Room VPEI 302,Uranium,Thursday,8:40,9:20
Recess,Room VPEI 302,Uranium,Thursday,9:20,9:50
English,Room VPEI 302,Uranium,Thursday,9:50,10:30
Filipino,Room VPEI 302,Uranium,Thursday,10:30,11:10
TLE,Room VPEI 302,Uranium,Thursday,11:10,11:50
ASYNC,Room VPEI 302,Uranium,Thursday,12:30,12:55
ASYNC,Room VPEI 302,Uranium,Thursday,12:55,1:20
NMP,Room BCE 501,Anthurium,Thursday,11:50,12:30
HGP,Room VPEIII 502,Euphoria,Thursday,11:50,12:30
NMP,Room VPEII 502,Gardenia,Thursday,11:50,12:30
Filipino,Room BCE 501,Anthurium,Thursday,6:00,6:40
English,Room BCE 501,Anthurium,Thursday,6:40,7:20
Mathematics,Room BCE 501,Anthurium,Thursday,7:20,8:00
Science,Room BCE 501,Anthurium,Thursday,8:00,8:40
Recess,Room BCE 501,Anthurium,Thursday,8:40,9:20
AP,Room BCE 501,Anthurium,Thursday,9:20,9:50
ValuesEducation,Room BCE 501,Anthurium,Thursday,9:50,10:30
TLE,Room BCE 501,Anthurium,Thursday,10:30,11:10
Mapeh,Room BCE 50,Anthurium,Thursday,11:10,11:50
ASYNC,Room BCE 501,Anthurium,Thursday,12:30,12:55
ASYNC,Room BCE 501,Anthurium,Thursday,12:55,1:20
Filipino,Room BCE 502,Buttercup,Thursday,6:00,6:40
English,Room BCE 502,Buttercup,Thursday,6:40,7:20
Mathematics,Room BCE 502,Buttercup,Thursday,7:20,8:00
Science,Room BCE 502,Buttercup,Thursday,8:00,8:40
Recess,Room BCE 502,Buttercup,Thursday,8:40,9:20
AP,Room BCE 502,Buttercup,Thursday,9:20,9:50
ValuesEducation,Room BCE 502,Buttercup,Thursday,9:50,10:30
TLE,Room BCE 502,Buttercup,Thursday,10:30,11:10
Mapeh,Room BCE 502,Buttercup,Thursday,11:10,11:50
ASYNC,Room BCE 502,Buttercup,Thursday,12:30,12:55
ASYNC,Room BCE 502,Buttercup,Thursday,12:55,1:20
Filipino,Room BCE 503,Carnation,Thursday,6:00,6:40
English,Room BCE 503,Carnation,Thursday,6:40,7:20
Mathematics,Room BCE 503,Carnation,Thursday,7:20,8:00
Science,Room BCE 503,Carnation,Thursday,8:00,8:40
Recess,Room BCE 503,Carnation,Thursday,8:40,9:20
AP,Room BCE 503,Carnation,Thursday,9:20,9:50
ValuesEducation,Room BCE 503,Carnation,Thursday,9:50,10:30
TLE,Room BCE 503,Carnation,Thursday,10:30,11:10
Mapeh,Room BCE 503,Carnation,Thursday,11:10,11:50
ASYNC,Room BCE 503,Carnation,Thursday,12:30,12:55
ASYNC,Room BCE 503,Carnation,Thursday,12:55,1:20
Filipino,Room VPEIII 501,Daffodil,Thursday,6:00,6:40
English,Room VPEIII 501,Daffodil,Thursday,6:40,7:20
Mathematics,Room VPEIII 501,Daffodil,Thursday,7:20,8:00
Science,Room VPEIII 501,Daffodil,Thursday,8:00,8:40
Recess,Room VPEIII 501,Daffodil,Thursday,8:40,9:20
AP,Room VPEIII 501,Daffodil,Thursday,9:20,9:50
ValuesEducation,Room VPEIII 501,Daffodil,Thursday,9:50,10:30
TLE,Room VPEIII 501,Daffodil,Thursday,10:30,11:10
Mapeh,Room VPEIII 501,Daffodil,Thursday,11:10,11:50
ASYNC,Room VPEIII 501,Daffodil,Thursday,12:30,12:55
ASYNC,Room VPEIII 501,Daffodil,Thursday,12:55,1:20
Filipino,Room VPEIII 502,Euphoria,Thursday,6:00,6:40
English,Room VPEIII 502,Euphoria,Thursday,6:40,7:20
Mathematics,Room VPEIII 502,Euphoria,Thursday,7:20,8:00
Science,Room VPEIII 502,Euphoria,Thursday,8:00,8:40
Recess,Room VPEIII 502,Euphoria,Thursday,8:40,9:20
AP,Room VPEIII 502,Euphoria,Thursday,9:20,9:50
ValuesEducation,Room VPEIII 502,Euphoria,Thursday,9:50,10:30
TLE,Room VPEIII 502,Euphoria,Thursday,10:30,11:10
Mapeh,Room VPEIII 502,Euphoria,Thursday,11:10,11:50
ASYNC,Room VPEIII 502,Euphoria,Thursday,12:30,12:55
ASYNC,Room VPEIII 502,Euphoria,Thursday,12:55,1:20
Filipino,Room VPEIII 503,Freesia,Thursday,6:00,6:40
English,Room VPEIII 503,Freesia,Thursday,6:40,7:20
Mathematics,Room VPEIII 503,Freesia,Thursday,7:20,8:00
Science,Room VPEIII 503,Freesia,Thursday,8:00,8:40
Recess,Room VPEIII 503,Freesia,Thursday,8:40,9:20
AP,Room VPEIII 503,Freesia,Thursday,9:20,9:50
ValuesEducation,Room VPEIII 503,Freesia,Thursday,9:50,10:30
TLE,Room VPEIII 503,Freesia,Thursday,10:30,11:10
Mapeh,Room VPEIII 503,Freesia,Thursday,11:10,11:50
ASYNC,Room VPEIII 503,Freesia,Thursday,12:30,12:55
ASYNC,Room VPEIII 503,Freesia,Thursday,12:55,1:20
Filipino,Room VPEII 502,Gardenia,Thursday,6:00,6:40
English,Room VPEII 502,Gardenia,Thursday,6:40,7:20
Mathematics,Room VPEII 502,Gardenia,Thursday,7:20,8:00
Science,Room VPEII 502,Gardenia,Thursday,8:00,8:40
Recess,Room VPEII 502,Gardenia,Thursday,8:40,9:20
AP,Room VPEII 502,Gardenia,Thursday,9:20,9:50
ValuesEducation,Room VPEII 502,Gardenia,Thursday,9:50,10:30
TLE,Room VPEII 502,Gardenia,Thursday,10:30,11:10
Mapeh,Room VPEII 502,Gardenia,Thursday,11:10,11:50
ASYNC,Room VPEII 502,Gardenia,Thursday,12:30,12:55
ASYNC,Room VPEII 502,Gardenia,Thursday,12:55,1:20
Filipino,Room BCE 401,Hibiscus,Thursday,6:00,6:40
English,Room BCE 401,Hibiscus,Thursday,6:40,7:20
Mathematics,Room BCE 401,Hibiscus,Thursday,7:20,8:00
Science,Room BCE 401,Hibiscus,Thursday,8:00,8:40
Recess,Room BCE 401,Hibiscus,Thursday,8:40,9:20
AP,Room BCE 401,Hibiscus,Thursday,9:20,9:50
ValuesEducation,Room BCE 401,Hibiscus,Thursday,9:50,10:30
TLE,Room BCE 401,Hibiscus,Thursday,10:30,11:10
Mapeh,Room BCE 401,Hibiscus,Thursday,11:10,11:50
ASYNC,Room BCE 401,Hibiscus,Thursday,12:30,12:55
ASYNC,Room BCE 401,Hibiscus,Thursday,12:55,1:20
Filipino,Room BCE 402,Iris,Thursday,6:00,6:40
English,Room BCE 402,Iris,Thursday,6:40,7:20
Mathematics,Room BCE 402,Iris,Thursday,7:20,8:00
Science,Room BCE 402,Iris,Thursday,8:00,8:40
Recess,Room BCE 402,Iris,Thursday,8:40,9:20
AP,Room BCE 402,Iris,Thursday,9:20,9:50
ValuesEducation,Room BCE 402,Iris,Thursday,9:50,10:30
TLE,Room BCE 402,Iris,Thursday,10:30,11:10
Mapeh,Room BCE 402,Iris,Thursday,11:10,11:50
ASYNC,Room BCE 402,Iris,Thursday,12:30,12:55
ASYNC,Room BCE 402,Iris,Thursday,12:55,1:20
Filipino,Room BCE 403,Jasmine,Thursday,6:00,6:40
English,Room BCE 403,Jasmine,Thursday,6:40,7:20
Mathematics,Room BCE 403,Jasmine,Thursday,7:20,8:00
Science,Room BCE 403,Jasmine,Thursday,8:00,8:40
Recess,Room BCE 403,Jasmine,Thursday,8:40,9:20
AP,Room BCE 403,Jasmine,Thursday,9:20,9:50
ValuesEducation,Room BCE 403,Jasmine,Thursday,9:50,10:30
TLE,Room BCE 403,Jasmine,Thursday,10:30,11:10
Mapeh,Room BCE 403,Jasmine,Thursday,11:10,11:50
NMP,Room BCE 403,Jasmine,Thursday,11:50,12:30
ASYNC,Room BCE 403,Jasmine,Thursday,12:30,12:55
ASYNC,Room BCE 403,Jasmine,Thursday,12:55,1:20
Filipino,Room VPEIII 401,Kalmia,Thursday,6:00,6:40
English,Room VPEIII 401,Kalmia,Thursday,6:40,7:20
Mathematics,Room VPEIII 401,Kalmia,Thursday,7:20,8:00
Science,Room VPEIII 401,Kalmia,Thursday,8:00,8:40
Recess,Room VPEIII 401,Kalmia,Thursday,8:40,9:20
AP,Room VPEIII 401,Kalmia,Thursday,9:20,9:50
ValuesEducation,Room VPEIII 401,Kalmia,Thursday,9:50,10:30
TLE,Room VPEIII 401,Kalmia,Thursday,10:30,11:10
Mapeh,Room VPEIII 401,Kalmia,Thursday,11:10,11:50
ASYNC,Room VPEIII 401,Kalmia,Thursday,12:30,12:55
ASYNC,Room VPEIII 401,Kalmia,Thursday,12:55,1:20
Filipino,Room VPEIII 402,Lavender,Thursday,6:00,6:40
English,Room VPEIII 402,Lavender,Thursday,6:40,7:20
Mathematics,Room VPEIII 402,Lavender,Thursday,7:20,8:00
Science,Room VPEIII 402,Lavender,Thursday,8:00,8:40
Recess,Room VPEIII 402,Lavender,Thursday,8:40,9:20
AP,Room VPEIII 402,Lavender,Thursday,9:20,9:50
ValuesEducation,Room VPEIII 402,Lavender,Thursday,9:50,10:30
TLE,Room VPEIII 402,Lavender,Thursday,10:30,11:10
Mapeh,Room VPEIII 402,Lavender,Thursday,11:10,11:50
ASYNC,Room VPEIII 402,Lavender,Thursday,12:30,12:55
ASYNC,Room VPEIII 402,Lavender,Thursday,12:55,1:20
Filipino,Room VPEIII 403,Marigold,Thursday,6:00,6:40
English,Room VPEIII 403,Marigold,Thursday,6:40,7:20
Mathematics,Room VPEIII 403,Marigold,Thursday,7:20,8:00
Science,Room VPEIII 403,Marigold,Thursday,8:00,8:40
Recess,Room VPEIII 403,Marigold,Thursday,8:40,9:20
AP,Room VPEIII 403,Marigold,Thursday,9:20,9:50
ValuesEducation,Room VPEIII 403,Marigold,Thursday,9:50,10:30
TLE,Room VPEIII 403,Marigold,Thursday,10:30,11:10
Mapeh,Room VPEIII 403,Marigold,Thursday,11:10,11:50
ASYNC,Room VPEIII 403,Marigold,Thursday,12:30,12:55
ASYNC,Room VPEIII 403,Marigold,Thursday,12:55,1:20
Filipino,Room BCE 301,Narcissus,Thursday,6:00,6:40
English,Room BCE 301,Narcissus,Thursday,6:40,7:20
Mathematics,Room BCE 301,Narcissus,Thursday,7:20,8:00
Science,Room BCE 301,Narcissus,Thursday,8:00,8:40
Recess,Room BCE 301,Narcissus,Thursday,8:40,9:20
AP,Room BCE 301,Narcissus,Thursday,9:20,9:50
ValuesEducation,Room BCE 301,Narcissus,Thursday,9:50,10:30
TLE,Room BCE 301,Narcissus,Thursday,10:30,11:10
Mapeh,Room BCE 301,Narcissus,Thursday,11:10,11:50
ASYNC,Room BCE 301,Narcissus,Thursday,12:30,12:55
ASYNC,Room BCE 301,Narcissus,Thursday,12:55,1:20
Filipino,Room BCE 302,Orchid,Thursday,6:00,6:40
English,Room BCE 302,Orchid,Thursday,6:40,7:20
Mathematics,Room BCE 302,Orchid,Thursday,7:20,8:00
Science,Room BCE 302,Orchid,Thursday,8:00,8:40
Recess,Room BCE 302,Orchid,Thursday,8:40,9:20
AP,Room BCE 302,Orchid,Thursday,9:20,9:50
ValuesEducation,Room BCE 302,Orchid,Thursday,9:50,10:30
TLE,Room BCE 302,Orchid,Thursday,10:30,11:10
Mapeh,Room BCE 302,Orchid,Thursday,11:10,11:50
ASYNC,Room BCE 302,Orchid,Thursday,12:30,12:55
ASYNC,Room BCE 302,Orchid,Thursday,12:55,1:20
NMP,Room BCE 302,Orchid,Thursday,11:50,12:30
Filipino,Room BCE 303,Periwinkle,Thursday,6:00,6:40
English,Room BCE 303,Periwinkle,Thursday,6:40,7:20
Mathematics,Room BCE 303,Periwinkle,Thursday,7:20,8:00
Science,Room BCE 303,Periwinkle,Thursday,8:00,8:40
Recess,Room BCE 303,Periwinkle,Thursday,8:40,9:20
AP,Room BCE 303,Periwinkle,Thursday,9:20,9:50
ValuesEducation,Room BCE 303,Periwinkle,Thursday,9:50,10:30
TLE,Room BCE 303,Periwinkle,Thursday,10:30,11:10
Mapeh,Room BCE 303,Periwinkle,Thursday,11:10,11:50
ASYNC,Room BCE 303,Periwinkle,Thursday,12:30,12:55
ASYNC,Room BCE 303,Periwinkle,Thursday,12:55,1:20
Filipino,Room DEPED 101,Quesnelia,Thursday,6:00,6:40
English,Room DEPED 101,Quesnelia,Thursday,6:40,7:20
Mathematics,Room DEPED 101,Quesnelia,Thursday,7:20,8:00
Science,Room DEPED 101,Quesnelia,Thursday,8:00,8:40
Recess,Room DEPED 101,Quesnelia,Thursday,8:40,9:20
AP,Room DEPED 101,Quesnelia,Thursday,9:20,9:50
ValuesEducation,Room DEPED 101,Quesnelia,Thursday,9:50,10:30
TLE,Room DEPED 101,Quesnelia,Thursday,10:30,11:10
Mapeh,Room DEPED 101,Quesnelia,Thursday,11:10,11:50
ASYNC,Room DEPED 101,Quesnelia,Thursday,12:30,12:55
ASYNC,Room DEPED 101,Quesnelia,Thursday,12:55,1:20
Filipino,Room VPEI 302,Rose,Thursday,6:00,6:40
English,Room VPEI 302,Rose,Thursday,6:40,7:20
Mathematics,Room VPEI 302,Rose,Thursday,7:20,8:00
Science,Room VPEI 302,Rose,Thursday,8:00,8:40
Recess,Room VPEI 302,Rose,Thursday,8:40,9:20
AP,Room VPEI 302,Rose,Thursday,9:20,9:50
ValuesEducation,Room VPEI 302,Rose,Thursday,9:50,10:30
TLE,Room VPEI 302,Rose,Thursday,10:30,11:10
Mapeh,Room VPEI 302,Rose,Thursday,11:10,11:50
ASYNC,Room VPEI 302,Rose,Thursday,12:30,12:55
ASYNC,Room VPEI 302,Rose,Thursday,12:55,1:20
NMP,Room VPEI 302,Rose,Thursday,11:50,12:30
Filipino,Room BCE 501,Amiable,Thursday,12:50,1:30
English,Room BCE 501,Amiable,Thursday,1:30,2:10
Mathematics,Room BCE 501,Amiable,Thursday,2:10,2:50
Science,Room BCE 501,Amiable,Thursday,2:50,3:30
Recess,Room BCE 501,Amiable,Thursday,3:30,4:00
AP,Room BCE 501,Amiable,Thursday,4:00,4:40
ValuesEducation,Room BCE 501,Amiable,Thursday,4:40,5:20
TLE,Room BCE 501,Amiable,Thursday,5:20,6:00
Mapeh,Room BCE 501,Amiable,Thursday,6:00,6:40
NMP,Room BCE 501,Amiable,Thursday,6:40,7:20
ASYNC,Room BCE 501,Amiable,Thursday,7:20,7:45
ASYNC,Room BCE 501,Amiable,Thursday,7:45,8:10
Filipino,Room BCE 502,Brilliance,Thursday,12:50,1:30
English,Room BCE 502,Brilliance,Thursday,1:30,2:10
Mathematics,Room BCE 502,Brilliance,Thursday,2:10,2:50
Science,Room BCE 502,Brilliance,Thursday,2:50,3:30
Recess,Room BCE 502,Brilliance,Thursday,3:30,4:00
AP,Room BCE 502,Brilliance,Thursday,4:00,4:40
ValuesEducation,Room BCE 502,Brilliance,Thursday,4:40,5:20
TLE,Room BCE 502,Brilliance,Thursday,5:20,6:00
Mapeh,Room BCE 502,Brilliance,Thursday,6:00,6:40
ASYNC,Room BCE 502,Brilliance,Thursday,7:20,7:45
ASYNC,Room BCE 502,Brilliance,Thursday,7:45,8:10
Filipino,Room BCE 503,Cheerful,Thursday,12:50,1:30
English,Room BCE 503,Cheerful,Thursday,1:30,2:10
Mathematics,Room BCE 503,Cheerful,Thursday,2:10,2:50
Science,Room BCE 503,Cheerful,Thursday,2:50,3:30
Recess,Room BCE 503,Cheerful,Thursday,3:30,4:00
AP,Room BCE 503,Cheerful,Thursday,4:00,4:40
ValuesEducation,Room BCE 503,Cheerful,Thursday,4:40,5:20
TLE,Room BCE 503,Cheerful,Thursday,5:20,6:00
Mapeh,Room BCE 503,Cheerful,Thursday,6:00,6:40
ASYNC,Room BCE 503,Cheerful,Thursday,7:20,7:45
ASYNC,Room BCE 503,Cheerful,Thursday,7:45,8:10
Filipino,Room VPEIII 501,Diligence,Thursday,12:50,1:30
English,Room VPEIII 501,Diligence,Thursday,1:30,2:10
Mathematics,Room VPEIII 501,Diligence,Thursday,2:10,2:50
Science,Room VPEIII 501,Diligence,Thursday,2:50,3:30
Recess,Room VPEIII 501,Diligence,Thursday,3:30,4:00
AP,Room VPEIII 501,Diligence,Thursday,4:00,4:40
ValuesEducation,Room VPEIII 501,Diligence,Thursday,4:40,5:20
TLE,Room VPEIII 501,Diligence,Thursday,5:20,6:00
Mapeh,Room VPEIII 501,Diligence,Thursday,6:00,6:40
ASYNC,Room VPEIII 501,Diligence,Thursday,7:20,7:45
ASYNC,Room VPEIII 501,Diligence,Thursday,7:45,8:10
Filipino,Room VPEIII 502,Excellence,Thursday,12:50,1:30
English,Room VPEIII 502,Excellence,Thursday,1:30,2:10
Mathematics,Room VPEIII 502,Excellence,Thursday,2:10,2:50
Science,Room VPEIII 502,Excellence,Thursday,2:50,3:30
Recess,Room VPEIII 502,Excellence,Thursday,3:30,4:00
AP,Room VPEIII 502,Excellence,Thursday,4:00,4:40
ValuesEducation,Room VPEIII 502,Excellence,Thursday,4:40,5:20
TLE,Room VPEIII 502,Excellence,Thursday,5:20,6:00
Mapeh,Room VPEIII 502,Excellence,Thursday,6:00,6:40
ASYNC,Room VPEIII 502,Excellence,Thursday,7:20,7:45
ASYNC,Room VPEIII 502,Excellence,Thursday,7:45,8:10
Filipino,Room VPEIII 503,Fortitude,Thursday,12:50,1:30
English,Room VPEIII 503,Fortitude,Thursday,1:30,2:10
Mathematics,Room VPEIII 503,Fortitude,Thursday,2:10,2:50
Science,Room VPEIII 503,Fortitude,Thursday,2:50,3:30
Recess,Room VPEIII 503,Fortitude,Thursday,3:30,4:00
AP,Room VPEIII 503,Fortitude,Thursday,4:00,4:40
ValuesEducation,Room VPEIII 503,Fortitude,Thursday,4:40,5:20
TLE,Room VPEIII 503,Fortitude,Thursday,5:20,6:00
Mapeh,Room VPEIII 503,Fortitude,Thursday,6:00,6:40
ASYNC,Room VPEIII 503,Fortitude,Thursday,7:20,7:45
ASYNC,Room VPEIII 503,Fortitude,Thursday,7:45,8:10
NMP,Room VPEIII 503,Fortitude,Thursday,6:40,7:20
Filipino,Room BCE 401,Generous,Thursday,12:50,1:30
English,Room BCE 401,Generous,Thursday,1:30,2:10
Mathematics,Room BCE 401,Generous,Thursday,2:10,2:50
